row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2019 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2018 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,12.221.693.610.446,14.678.567.821.162,,,12221693610446.0,14678567821162.0
02,02,02,Các khoản giảm trừ doanh thu,,(44.285.595.670),(41.313.411.890),,,-44285595670.0,-41313411890.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,20,12.177.408.014.776,14.637.254.409.272,,20.0,12177408014776.0,14637254409272.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,21,(11.806.161.013.737),(13.869.804.566.430),,21.0,-11806161013737.0,-13869804566430.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,371.247.001.039,767.449.842.842,,,371247001039.0,767449842842.0
21,21,21,Doanh thu hoạt động tài chính,22,106.983.072.434,97.643.121.696,,22.0,106983072434.0,97643121696.0
22,22,22,Chi phí tài chính,23,(266.219.022.848),(419.415.183.811),,23.0,-266219022848.0,-419415183811.0
23,23,23,- Trong đó: Chi phí lãi vay,,(228.239.228.698),(327.689.392.059),,,-228239228698.0,-327689392059.0
25,25,25,Chi phí bán hàng,24,(210.156.849.457),(324.560.599.942),,24.0,-210156849457.0,-324560599942.0
26,26,26,Chi phí quản lý doanh nghiệp,25,(64.097.930.695),(73.394.742.953),,25.0,-64097930695.0,-73394742953.0
30,30,30,(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh,,(62.243.729.527),47.722.437.832,,,-62243729527.0,47722437832.0
31,31,31,Thu nhập khác,,197.605.002.037,7.331.300.606,,,197605002037.0,7331300606.0
32,32,32,Chi phí khác,,(1.443.511.296),(2.364.822.934),,,-1443511296.0,-2364822934.0
40,40,40,Lợi nhuận khác,26,196.161.490.741,4.966.477.672,,26.0,196161490741.0,4966477672.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,133.917.761.214,52.688.915.504,,,133917761214.0,52688915504.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,27,(42.393.419.864),(4.140.358.880),,27.0,-42393419864.0,-4140358880.0
52,52,52,Thuế TNDN hoãn lại,27,-,-,,27.0,,
60,60,60,Lợi nhuận sau thuế TNDN,,91.524.341.350,48.548.556.624,,,91524341350.0,48548556624.0
