row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,228.239.228.698,327.689.392.059,228239228698.0,327689392059.0
Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,31.724.552.294,73.094.278.030,31724552294.0,73094278030.0
Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,6.255.238.305,18.631.509.175,6255238305.0,18631509175.0
Khác,Khác,Khác,3.551,4.547,3551.0,4547.0
,,,266.219.022.848,419.415.183.811,266219022848.0,419415183811.0
