row_label_raw,row_label_full,Tại ngày1.1.2019VND,TăngVND,GiảmVND,Nợ dài hạnđến hạn trảVND,Tại ngày31.12.2019VND,numeric__TăngVND,numeric__GiảmVND,numeric__Nợ dài hạnđến hạn trảVND,numeric__Tại ngày31.12.2019VND
3.149.689.338.222,3.149.689.338.222,3.149.689.338.222,8.963.696.822.169,(9.908.008.681.568),132.100.000.000,2.337.477.478.823,8963696822169.0,-9908008681568.0,132100000000.0,2337477478823.0
21.459.543.444,21.459.543.444,21.459.543.444,-,(21.551.624.950),21.652.077.502,21.559.995.996,,-21551624950.0,21652077502.0,21559995996.0
3.171.148.881.666,3.171.148.881.666,3.171.148.881.666,8.963.696.822.169,(9.929.560.306.518),153.752.077.502,2.359.037.474.819,8963696822169.0,-9929560306518.0,153752077502.0,2359037474819.0
