row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,379.143.372.402,132.468.728.199,379143372402.0,132468728199.0
Mua sắm,Mua sắm,Mua sắm,91.541.201.098,287.276.506.389,91541201098.0,287276506389.0
Chuyển sang TSCĐ (Thuyết minh 10),Chuyển sang TSCĐ (Thuyết minh 10),Chuyển sang TSCĐ (Thuyết minh 10),(421.613.966.509),(40.601.862.186),-421613966509.0,-40601862186.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,49.070.606.991,379.143.372.402,49070606991.0,379143372402.0
