row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,31.269.060.285,25.000.083.547,31269060285.0,25000083547.0
Tăng,Tăng,Tăng,65.707.937.809,25.265.762.873,65707937809.0,25265762873.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(26.692.934.049),(18.996.786.135),-26692934049.0,-18996786135.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,70.284.064.045,31.269.060.285,70284064045.0,31269060285.0
