row_label_raw,row_label_full,col_0,2019VNĐ,2018VNĐ,numeric__2019VNĐ,numeric__2018VNĐ
Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hưng Nghiệp Formosa Hà Tĩnh,672.481.052.760,176.658.719.655,672481052760.0,176658719655.0
Arcelormittal Singapore Private Limited,Arcelormittal Singapore Private Limited,Arcelormittal Singapore Private Limited,346.586.512.398,-,346586512398.0,
"Nippon Steel Trading Co., Ltd.","Nippon Steel Trading Co., Ltd.","Nippon Steel Trading Co., Ltd.",314.368.737.405,-,314368737405.0,
Rich Fortune Int'L Industrial Limited,Rich Fortune Int'L Industrial Limited,Rich Fortune Int'L Industrial Limited,-,139.629.252.616,,139629252616.0
Khác,Khác,Khác,482.243.875.918,229.759.343.653,482243875918.0,229759343653.0
,,,1.815.680.178.481,546.047.315.924,1815680178481.0,546047315924.0
