row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019VND,2018VND,,
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,,
Cung cấp dịch vụ,Công ty TNHH Thép Hòa Phát Hưng Yên > Cung cấp dịch vụ,Cung cấp dịch vụ,25.483.008.710,20.046.569.835,25483008710.0,20046569835.0
Các khoản đi vay,Công ty TNHH Thép Hòa Phát Hưng Yên > Các khoản đi vay,Các khoản đi vay,-,50.000.000.000,,50000000000.0
Góp vốn,Công ty TNHH Thép Hòa Phát Hưng Yên > Góp vốn,Góp vốn,400.000.000.000,-,400000000000.0,
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thép Hòa Phát Hưng Yên > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,400.337.660.069,532.257.893.640,400337660069.0,532257893640.0
Bù trừ khoản vay ngắn hạn với lợi nhuận nhận được từ công ty con,Công ty TNHH Thép Hòa Phát Hưng Yên > Bù trừ khoản vay ngắn hạn với lợi nhuận nhận được từ công ty con,Bù trừ khoản vay ngắn hạn với lợi nhuận nhận được từ công ty con,50.000.000.000,-,50000000000.0,
Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.697.661.695,2.694.342.381,2697661695.0,2694342381.0
Các khoản cho vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Các khoản cho vay,Các khoản cho vay,7.000.000.000,254.000.000.000,7000000000.0,254000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,17.500.000.000,377.500.000.000,17500000000.0,377500000000.0
Góp vốn,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Góp vốn,Góp vốn,-,700.000.000.000,,700000000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,-,181.620.877.092,,181620877092.0
Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Tôn Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,7.337.355.655,16.042.174.848,7337355655.0,16042174848.0
Các khoản cho vay,Công ty TNHH Tôn Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,207.500.000.000,,207500000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Tôn Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,207.500.000.000,,207500000000.0
Góp vốn,Công ty TNHH Tôn Hòa Phát > Góp vốn,Góp vốn,500.000.000.000,500.000.000.000,500000000000.0,500000000000.0
Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Phát triển Nông nghiệp Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,1.210.569.237,-,1210569237.0,
