row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty CP Thép Hòa Phát Hải Dương,Công ty con > Công ty CP Thép Hòa Phát Hải Dương,Công ty CP Thép Hòa Phát Hải Dương,27.679.261.265,17.089.050.191,27679261265.0,17089050191.0
Công ty TNHH Ông Thép Hòa Phát,Công ty con > Công ty TNHH Ông Thép Hòa Phát,Công ty TNHH Ông Thép Hòa Phát,17.596.758.960,20.165.444.109,17596758960.0,20165444109.0
Công ty CP Thép Hòa Phát Dung Quát,Công ty con > Công ty CP Thép Hòa Phát Dung Quát,Công ty CP Thép Hòa Phát Dung Quát,9.404.935.695,1.039.081.820,9404935695.0,1039081820.0
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty con > Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,3.119.883.819,5.898.012.984,3119883819.0,5898012984.0
Các bên liên quan khác,Công ty con > Các bên liên quan khác,Các bên liên quan khác,4.584.683.479,26.602.293.450,4584683479.0,26602293450.0
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Các khách hàng khác,Bên khác > Các khách hàng khác,Các khách hàng khác,4.510.512,4.378.656,4510512.0,4378656.0
,,,62.390.033.730,70.798.261.210,62390033730.0,70798261210.0
