row_label_raw,row_label_full,col_0,31/12/2019USD,1/1/2019USD,numeric__31/12/2019USD,numeric__1/1/2019USD
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.052(200.000.000),10.001.058(30.000.000),,
Các khoản vay,Tiền và các khoản tương đương tiền > Các khoản vay,Các khoản vay,(199.998.948),(19.998.942),-199998948.0,-19998942.0
