row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
Các khoản cho vay,Công ty CP Thép Hòa Phát Dung Quất > Các khoản cho vay,Các khoản cho vay,6.552.760.000.000,300.000.000.000,6552760000000.0,300000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Thép Hòa Phát Dung Quất > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,603.160.000.000,300.000.000.000,603160000000.0,300000000000.0
Các khoản đi vay,Công ty CP Thép Hòa Phát Dung Quất > Các khoản đi vay,Các khoản đi vay,-,436.000.000.000,,436000000000.0
Thanh toán gốc vay,Công ty CP Thép Hòa Phát Dung Quất > Thanh toán gốc vay,Thanh toán gốc vay,-,436.000.000.000,,436000000000.0
Góp vốn,Công ty CP Thép Hòa Phát Dung Quất > Góp vốn,Góp vốn,3.112.500.000.000,6.887.500.000.000,3112500000000.0,6887500000000.0
Góp vốn thông qua bù trừ với khoản phải thu từ cho vay và lãi vay,Công ty CP Thép Hòa Phát Dung Quất > Góp vốn thông qua bù trừ với khoản phải thu từ cho vay và lãi vay,Góp vốn thông qua bù trừ với khoản phải thu từ cho vay và lãi vay,5.000.000.000.000,-,5000000000000.0,
Mua hàng hóa dịch vụ,Công ty CP Thép Hòa Phát Dung Quất > Mua hàng hóa dịch vụ,Mua hàng hóa dịch vụ,78.736.014.500,3.854.546,78736014500.0,3854546.0
Công ty CP Đầu tư Khoáng sản An Thông,Công ty CP Đầu tư Khoáng sản An Thông,Công ty CP Đầu tư Khoáng sản An Thông,Công ty CP Đầu tư Khoáng sản An Thông,Công ty CP Đầu tư Khoáng sản An Thông,,
Cung cấp dịch vụ,Công ty CP Đầu tư Khoáng sản An Thông > Cung cấp dịch vụ,Cung cấp dịch vụ,3.997.087.341,3.997.408.345,3997087341.0,3997408345.0
Các khoản cho vay,Công ty CP Đầu tư Khoáng sản An Thông > Các khoản cho vay,Các khoản cho vay,-,18.000.000.000,,18000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Đầu tư Khoáng sản An Thông > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,18.000.000.000,,18000000000.0
Các khoản đi vay,Công ty CP Đầu tư Khoáng sản An Thông > Các khoản đi vay,Các khoản đi vay,-,5.500.000.000,,5500000000.0
Thanh toán gốc vay,Công ty CP Đầu tư Khoáng sản An Thông > Thanh toán gốc vay,Thanh toán gốc vay,-,5.500.000.000,,5500000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Đầu tư Khoáng sản An Thông > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,217.330.780.334,90.000.000.000,217330780334.0,90000000000.0
