row_label_raw,row_label_full,Ngày 31/12/2019,Giá trị ghi sổ Triệu VND > Ngày 31/12/2019,Dòng tiền theo hợp đồng Triệu VND > Ngày 31/12/2019,Trong 1 năm Triệu VND > Ngày 31/12/2019,Trong 1 - 2 năm Triệu VND > Ngày 31/12/2019,Trong 2 - 5 năm Triệu VND > Ngày 31/12/2019,numeric__Giá trị ghi sổ Triệu VND > Ngày 31/12/2019,numeric__Dòng tiền theo hợp đồng Triệu VND > Ngày 31/12/2019,numeric__Trong 1 năm Triệu VND > Ngày 31/12/2019,numeric__Trong 1 - 2 năm Triệu VND > Ngày 31/12/2019,numeric__Trong 2 - 5 năm Triệu VND > Ngày 31/12/2019
Phải trả người bán và phải trả ngắn hạn khác,Phải trả người bán và phải trả ngắn hạn khác,Phải trả người bán và phải trả ngắn hạn khác,62.424,62.424,62.424,-,-,62424.0,62424.0,62424.0,,
Các khoản vay,Các khoản vay,Các khoản vay,4.640.000,5.174.747,587.922,1.601.043,2.985.782,4640000.0,5174747.0,587922.0,1601043.0,2985782.0
,,,4.702.424,5.237.171,650.346,1.601.043,2.985.782,4702424.0,5237171.0,650346.0,1601043.0,2985782.0
Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,Ngày 31/12/2018,,,,,
Phải trả người bán và phải trả ngắn hạn khác,Ngày 31/12/2018 > Phải trả người bán và phải trả ngắn hạn khác,Phải trả người bán và phải trả ngắn hạn khác,10.421,10.421,10.421,-,-,10421.0,10421.0,10421.0,,
Các khoản vay,Ngày 31/12/2018 > Các khoản vay,Các khoản vay,1.075.000,1.202.984,413.964,86.581,702.439,1075000.0,1202984.0,413964.0,86581.0,702439.0
,,,1.085.421,1.213.405,424.385,86.581,702.439,1085421.0,1213405.0,424385.0,86581.0,702439.0
