row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > VND Giảm,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > VND Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,Vay ngắn hạn ngân hàng,-,-,139.000.000.000,139.000.000.000,-,-,,,139000000000.0,139000000000.0,,
Ngân hàng TMCP Công thương,Ngân hàng TMCP Công thương,Ngân hàng TMCP Công thương,-,-,89.500.000.000,89.500.000.000,-,-,,,89500000000.0,89500000000.0,,
Việt Nam - Chi nhánh Hồng Bàng,Việt Nam - Chi nhánh Hồng Bàng,Việt Nam - Chi nhánh Hồng Bàng,,,,,,,,,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Phòng,Việt Nam - Chi nhánh Hồng Bàng > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Phòng,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hải Phòng,-,-,49.500.000.000,49.500.000.000,-,-,,,49500000000.0,49500000000.0,,
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,,,,,,
Tập đoàn Điện lực Việt Nam (i),Vay dài hạn đến hạn trả > Tập đoàn Điện lực Việt Nam (i),Tập đoàn Điện lực Việt Nam (i),784.934.691.416,784.934.691.416,403.879.165.351,784.934.691.416,403.879.165.351,403.879.165.351,784934691416.0,784934691416.0,403879165351.0,784934691416.0,403879165351.0,403879165351.0
,,,784.934.691.416,784.934.691.416,542.879.165.351,923.934.691.416,403.879.165.351,403.879.165.351,784934691416.0,784934691416.0,542879165351.0,923934691416.0,403879165351.0,403879165351.0
