row_label_raw,row_label_full,col_0,Nguyên tệ,Cuối năm Tương đương VND,Nguyên tệ_1,Đầu năm Tương đương VND,numeric__Nguyên tệ,numeric__Cuối năm Tương đương VND,numeric__Nguyên tệ_1,numeric__Đầu năm Tương đương VND
USD,USD,USD,-,-,59,1.400.782,,,59.0,1400782.0
JPY,JPY,JPY,-,-,129.876,23.772.503,,,129876.0,23772503.0
,,,,-,129.935,25.173.285,,,129935.0,25173285.0
