row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.14.1,44.14.1,44.14.1,"Tăng Tổng Phí nhượng tái bảo hiểm, do ảnh hưởng của điều chỉnh doanh thu phí gốc",(3.492.947.259),,-3492947259.0
44.14.2,44.14.2,44.14.2,Tăng Dự phòng phí nhượng tái bảo hiểm (thuyết minh 44.5.1),3.592.115.293,,3592115293.0
,,,,99.168.034,,99168034.0
