row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.21.1,44.21.1,44.21.1,Tăng Thu nhập khác,4.632.773.429,,4632773429.0
44.21.2,44.21.2,44.21.2,Tăng Chi phí khác,(2.790.634.079),,-2790634079.0
,,,,1.842.139.350,,1842139350.0
