row_label_raw,row_label_full,Chỉ tiêu > 44.19.1,Nội dung > Điều chỉnh Dự phòng giảm giá chứng khoán kinh doanh (thuyết minh 44.1.2),Số tiền VND > 18.232.500.000,numeric__Nội dung > Điều chỉnh Dự phòng giảm giá chứng khoán kinh doanh (thuyết minh 44.1.2),numeric__Số tiền VND > 18.232.500.000
44.19.2,44.19.2,44.19.2,Điều chỉnh Dự phòng đầu tư tài chính dài hạn,(10.577.298.991),,-10577298991.0
,,,,7.655.201.009,,7655201009.0
