row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,4.595.692.187.825,2.891.108.179.149,4595692187825.0,2891108179149.0
"Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu","Lãi đầu tư trái phiếu, kỳ phiếu, tín phiếu",2.531.713.114.844,2.803.911.249.687,2531713114844.0,2803911249687.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,189.104.315.895,158.254.407.174,189104315895.0,158254407174.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,172.208.659.092,125.678.459.814,172208659092.0,125678459814.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,10.041.848.168,24.643.186.775,10041848168.0,24643186775.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",178.285.468.456,2.870.007.823.240,178285468456.0,2870007823240.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,193.702.056.566,170.195.648.514,193702056566.0,170195648514.0
,,,7.870.747.650.846,9.043.798.954.353,7870747650846.0,9043798954353.0
