row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019_1,Ngày 31 tháng 12 năm 2018,Ngày 31 tháng 12 năm 2018_1,numeric__Ngày 31 tháng 12 năm 2019,numeric__Ngày 31 tháng 12 năm 2019_1,numeric__Ngày 31 tháng 12 năm 2018,numeric__Ngày 31 tháng 12 năm 2018_1
,,,Cổ phiếu thường VND,Tổng số VND,Cổ phiếu thường VND,Tổng số VND,,,,
Số vốn góp của cổ đông,Số vốn góp của cổ đông,Số vốn góp của cổ đông,7.423.227.640.000,7.423.227.640.000,7.008.864.340.000,7.008.864.340.000,7423227640000.0,7423227640000.0,7008864340000.0,7008864340000.0
Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,Thăng dư vốn cổ phần,7.310.458.742.807,7.310.458.742.807,3.713.080.881.197,3.713.080.881.197,7310458742807.0,7310458742807.0,3713080881197.0,3713080881197.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.733.686.382.807,14.733.686.382.807,10.721.945.221.197,10.721.945.221.197,14733686382807.0,14733686382807.0,10721945221197.0,10721945221197.0
