row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2018 > Giá trị VND,Ngày 31 tháng 12 năm 2018 > Số có khả năng trả nợ VND,Ngày 31 tháng 12 năm 2018 > Tăng VND,Ngày 31 tháng 12 năm 2018 > Giảm VND,Ngày 31 tháng 12 năm 2019 > Giá trị VND,Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2018 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2018 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2018 > Tăng VND,numeric__Ngày 31 tháng 12 năm 2018 > Giảm VND,numeric__Ngày 31 tháng 12 năm 2019 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay thầu chi ngân hàng,Vay ngắn hạn > Vay thầu chi ngân hàng,Vay thầu chi ngân hàng,49.900.000.000,49.900.000.000,124.400.000.000,(174.300.000.000),-,-,49900000000.0,49900000000.0,124400000000.0,-174300000000.0,,
Vay ngân hàng,Vay ngắn hạn > Vay ngân hàng,Vay ngân hàng,81.441.550.381,81.441.550.381,864.654.684.944,(839.461.476.331),106.634.758.994,106.634.758.994,81441550381.0,81441550381.0,864654684944.0,-839461476331.0,106634758994.0,106634758994.0
,,,131.341.550.381,131.341.550.381,989.054.684.944,(1.013.761.476.331),106.634.758.994,106.634.758.994,131341550381.0,131341550381.0,989054684944.0,-1013761476331.0,106634758994.0,106634758994.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng,Vay dài hạn > Vay ngân hàng,Vay ngân hàng,148.670.863.007,148.670.863.007,87.767.488.500,(3.140.090.380),233.298.261.127,233.298.261.127,148670863007.0,148670863007.0,87767488500.0,-3140090380.0,233298261127.0,233298261127.0
Trái phiếu phát hành (*),Vay dài hạn > Trái phiếu phát hành (*),Trái phiếu phát hành (*),300.000.000.000,300.000.000.000,100.000.000.000,-,400.000.000.000,400.000.000.000,300000000000.0,300000000000.0,100000000000.0,,400000000000.0,400000000000.0
,,,448.670.863.007,448.670.863.007,187.767.488.500,(3.140.090.380),633.298.261.127,633.298.261.127,448670863007.0,448670863007.0,187767488500.0,-3140090380.0,633298261127.0,633298261127.0
Tổng cộng,Vay dài hạn > Tổng cộng,Tổng cộng,580.012.413.388,580.012.413.388,1.176.822.173.444,(1.016.901.566.711),739.933.020.121,739.933.020.121,580012413388.0,580012413388.0,1176822173444.0,-1016901566711.0,739933020121.0,739933020121.0
