row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (số liệu đã trình bày),Điều chỉnh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (trình bày lại),numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (số liệu đã trình bày),numeric__Điều chỉnh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (trình bày lại)
47.1,47.1,47.1,Thu nhập khác,,31.025.680.133(10.168.147.968),4.632.773.429(2.790.634.079),35.658.453.562(12.958.782.047),,,,,
47.2,47.2,47.2,Chi phí khác,,31.025.680.133(10.168.147.968),4.632.773.429(2.790.634.079),35.658.453.562(12.958.782.047),,,,,
47,47.2 > 47,47,Lợi nhuận khác,44.21,20.857.532.165,1.842.139.350,22.699.671.515,,4421.0,20857532165.0,1842139350.0,22699671515.0
50,47.2 > 50,50,TỔNG LỢI NHUẬN KẾ TOÁN TRƯỚC THUẾ,,1.395.554.829.787,26.394.131.617,1.421.948.961.404,,,1395554829787.0,26394131617.0,1421948961404.0
51,47.2 > 51,51,Chỉ phí thuế thu nhập doanh nghiệp hiện hành,44.22,(222.771.954.354),(15.422.917.404),(238.194.871.758),,4422.0,-222771954354.0,-15422917404.0,-238194871758.0
60,47.2 > 60,60,LỢI NHUẬN SAU THUẾ THU NHẬP DOANH NGHIỆP,,1.163.537.001.952,10.971.214.213,1.174.508.216.165,,,1163537001952.0,10971214213.0,1174508216165.0
61,47.2 > 61,61,LỢI NHUẬN SAU THUẾ CỦA CHỦ SỞ HỮU TẬP ĐOÀN,,1.114.494.454.004,10.971.214.213,1.125.465.668.217,,,1114494454004.0,10971214213.0,1125465668217.0
70,47.2 > 70,70,Lãi cơ bản trên cổ phiếu,,1.612,(47),1.565,,,1612.0,-47.0,1565.0
