row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.20.1,44.20.1,44.20.1,Chi phí nhân công,(2.091.752.875),,-2091752875.0
44.20.2,44.20.2,44.20.2,Chi phí nguyên liệu vật liệu,162.419.250,,162419250.0
44.20.3,44.20.3,44.20.3,Chi phí khấu hao tài sản cố định,570.222.030,,570222030.0
44.20.4,44.20.4,44.20.4,"Thuế và chi phí, lệ phí",1.385.419.552,,1385419552.0
44.20.5,44.20.5,44.20.5,Chi phí dịch vụ mua ngoài,(928.461.118),,-928461118.0
44.20.6,44.20.6,44.20.6,Chi phí dự phòng nợ phải thu khó đòi,3.978.774.141,,3978774141.0
44.20.7,44.20.7,44.20.7,Chi phí khác,(643.486.565),,-643486565.0
,,,,2.433.134.415,,2433134415.0
