row_label_raw,row_label_full,col_0,Thuyết minh,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2019 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (trình bày lại) VND,numeric__Thuyết minh,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2019 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2018 (trình bày lại) VND
Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,19.1,352.280.288.082,347.853.741.019,191.0,352280288082.0,347853741019.0
Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,,1.136.004.516,823.485.128,,1136004516.0,823485128.0
Tổng cộng,Tổng cộng,Tổng cộng,,353.416.292.598,348.677.226.147,,353416292598.0,348677226147.0
