row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.15.1,44.15.1,44.15.1,Hoa hồng nhượng tái bảo hiểm,(35.950.497),,-35950497.0
44.15.2,44.15.2,44.15.2,Doanh thu khác hoạt động kinh doanh bảo hiểm,(2.116.813.749),,-2116813749.0
,,,,(2.152.764.246),,-2152764246.0
