row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.4.1,44.4.1,44.4.1,Tăng Chi phí hoa hồng chưa phân bổ do điều chỉnh hoa hồng của phí bảo hiểm gốc,448.727.155,,448727155.0
44.4.2,44.4.2,44.4.2,Tăng Chi phí trả trước ngắn hạn khác,52.993.174,,52993174.0
,,,,501.720.329,,501720329.0
