row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2018VND,numeric__Năm 2019VND,numeric__Năm 2018VND
Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,Vốn góp của chủ sở hữu,,
Ngày 01 tháng 01,Vốn góp của chủ sở hữu > Ngày 01 tháng 01,Ngày 01 tháng 01,7.008.864.340.000,6.804.714.340.000,7008864340000.0,6804714340000.0
Vốn góp tăng trong năm,Vốn góp của chủ sở hữu > Vốn góp tăng trong năm,Vốn góp tăng trong năm,414.363.300.000,204.150.000.000,414363300000.0,204150000000.0
Ngày 31 tháng 12,Vốn góp của chủ sở hữu > Ngày 31 tháng 12,Ngày 31 tháng 12,7.423.227.640.000,7.008.864.340.000,7423227640000.0,7008864340000.0
"Cổ tức, lợi nhuận đã chia","Vốn góp của chủ sở hữu > Cổ tức, lợi nhuận đã chia","Cổ tức, lợi nhuận đã chia",700.886.434.000,700.886.434.000,700886434000.0,700886434000.0
