row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,,,
12 năm 2018(trình bày lại),Vào ngày 31 tháng > 12 năm 2018(trình bày lại),12 năm 2018(trình bày lại),-,603.978.614.045,603.978.614.045,,603978614045.0,603978614045.0
Phát sinh trong năm,Vào ngày 31 tháng > Phát sinh trong năm,Phát sinh trong năm,1.819.043.381.342,1.182.761.976.518,3.001.805.357.860,1819043381342.0,1182761976518.0,3001805357860.0
Phân bổ vào chi phí trong năm,Vào ngày 31 tháng > Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(1.819.043.381.342),(1.170.024.692.800),(2.989.068.074.142),-1819043381342.0,-1170024692800.0,-2989068074142.0
Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,Vào ngày 31 tháng,,,
12 năm 2019,Vào ngày 31 tháng > 12 năm 2019,12 năm 2019,-,616.715.897.763,616.715.897.763,,616715897763.0,616715897763.0
