row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.2.1,44.2.1,44.2.1,Tăng Phải thu ngắn hạn của khách hàng- Tăng Phải thu về phí bảo hiểm gốc- Tăng Phải thu bồi thường nhượng tái bảo hiểm- Giảm Phải thu khác hoạt động bảo hiểm,6.596.891.5125.684.220.1101.200.275.376(287.603.974),,
44.2.2,44.2.1 > 44.2.2,44.2.2,Tăng trả trước cho người bán ngắn hạn,2.208.300.000,,2208300000.0
44.2.3,44.2.1 > 44.2.3,44.2.3,Tăng các khoản phải thu ngắn hạn khác,7.840.422.424,,7840422424.0
44.2.4,44.2.1 > 44.2.4,44.2.4,Tăng dự phòng phải thu ngắn hạn khó đòi,(2.263.616.966),,-2263616966.0
,,,,14.381.996.970,,14381996970.0
