row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Ngày 31 tháng12 năm 2019VND,Ngày 31 tháng12 năm 2018VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2019VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2018VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,43.189.496.624,43.878.771.738,(689.275.114),(9.060.774.701),43189496624.0,43878771738.0,-689275114.0,-9060774701.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(110.927.382),(1.470.074.791),1.359.147.409,(185.098.780),-110927382.0,-1470074791.0,1359147409.0,-185098780.0
Thu nhập/ (Chi phí) thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập/ (Chi phí) thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập/ (Chi phí) thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,669.872.295,(9.245.873.481),,,669872295.0,-9245873481.0
