row_label_raw,row_label_full,Chỉ tiêu,Nội dung,Số tiền VND,numeric__Nội dung,numeric__Số tiền VND
44.7.1,44.7.1,44.7.1,Giảm Tài sản cố định hữu hình- Giám Nguyên giá do thanh lý và phân loại lại sang Tài sản cố định vô hình- Điều chỉnh Khấu hao tương ứng,(2.415.324.421)(4.180.347.699)1.765.023.278,,
44.7.2,44.7.2,44.7.2,Giảm Tài sản cố định vô hình- Giám Nguyên giá- Điều chỉnh Khấu hao tương ứng,(2.658.517.682)(353.170.000)(2.305.347.682),,
,,,,(5.073.842.103),,-5073842103.0
