row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu thanh lý tài sản,Thu nhập khác > Thu thanh lý tài sản,Thu thanh lý tài sản,843.741.819,2.601.288.639,843741819.0,2601288639.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,5.792.569.169,33.057.164.923,5792569169.0,33057164923.0
,,,6.636.310.988,35.658.453.562,6636310988.0,35658453562.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi thanh lý tài sản,Chi phí khác > Chi thanh lý tài sản,Chi thanh lý tài sản,(22.007.037),(27.510.182),-22007037.0,-27510182.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(3.070.007.729),(12.931.271.865),-3070007729.0,-12931271865.0
,,,(3.092.014.766),(12.958.782.047),-3092014766.0,-12958782047.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,3.544.296.222,22.699.671.515,3544296222.0,22699671515.0
