row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND
Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,1.188.459.508.500,1.125.465.668.217,1188459508500.0,1125465668217.0
Điều chỉnh giảm do:- Chi thù lao cho Hội đồng Quản trị và BanKiểm soát và trích quỹ (*),Điều chỉnh giảm do:- Chi thù lao cho Hội đồng Quản trị và BanKiểm soát và trích quỹ (*),Điều chỉnh giảm do:- Chi thù lao cho Hội đồng Quản trị và BanKiểm soát và trích quỹ (*),(2.040.000.000),(45.514.410.001),-2040000000.0,-45514410001.0
Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tỉnh lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tỉnh lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tỉnh lãi cơbản trên cổ phiếu,1.186.419.508.500,1.079.951.258.216,1186419508500.0,1079951258216.0
Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,702.475.773,690.091.653,702475773.0,690091653.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.689,1.565,1689.0,1565.0
