row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2019VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2018(trình bày lại)VND
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,13.912.213.149,11.963.206.878,13912213149.0,11963206878.0
Chi phí repo và lãi vay,Chi phí repo và lãi vay,Chi phí repo và lãi vay,982.499.854.551,707.876.331.691,982499854551.0,707876331691.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,314.583.069.516,314.714.727.900,314583069516.0,314714727900.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,127.185.664.656,37.497.704.776,127185664656.0,37497704776.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,139.280.647.927,151.591.958.953,139280647927.0,151591958953.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,606.727.810.432,472.617.857.996,606727810432.0,472617857996.0
,,,2.184.189.260.231,1.696.261.788.194,2184189260231.0,1696261788194.0
