row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019VND,Ngày 31 tháng 12năm 2018(trình bày lại)VND,numeric__Ngày 31 tháng 12năm 2019VND,numeric__Ngày 31 tháng 12năm 2018(trình bày lại)VND
Ăn chỉ,Ăn chỉ,Ăn chỉ,36.160.384.626,33.487.867.114,36160384626.0,33487867114.0
"Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm","Vật liệu, văn phòng phẩm",27.780.158.939,27.171.626.109,27780158939.0,27171626109.0
"Thiết bị, dụng cụ","Thiết bị, dụng cụ","Thiết bị, dụng cụ",3.083.634.477,1.498.638.273,3083634477.0,1498638273.0
Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),Hàng tồn kho tại BVInvest (*),59.333.307.848,86.767.747.260,59333307848.0,86767747260.0
Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,Tổng cộng hàng tồn kho,126.357.485.890,148.925.878.756,126357485890.0,148925878756.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,-,,
Giá trị thuần của hàng tồn kho,Dự phòng giảm giá hàng tồn kho > Giá trị thuần của hàng tồn kho,Giá trị thuần của hàng tồn kho,126.357.485.890,148.925.878.756,126357485890.0,148925878756.0
