row_label_raw,row_label_full,Danh sách,Chức vụ,Năm 2022,Năm 2021,numeric__Chức vụ,numeric__Năm 2022,numeric__Năm 2021
Võ Thành Đàng,Võ Thành Đàng,Võ Thành Đàng,Tổng Giám đốc,1.663.108.000,1.699.830.769,,1663108000.0,1699830769.0
Trần Ngọc Phương,Trần Ngọc Phương,Trần Ngọc Phương,Phó Tổng Giám đốc,1.069.800.000,1.106.522.769,,1069800000.0,1106522769.0
Nguyễn Hữu Tiến,Nguyễn Hữu Tiến,Nguyễn Hữu Tiến,Phó Tổng Giám đốc,863.816.846,1.106.522.769,,863816846.0,1106522769.0
Ngô Văn Tụ,Ngô Văn Tụ,Ngô Văn Tụ,Giám đốc NM Sữa Vinasoy,2.277.521.937,2.213.351.413,,2277521937.0,2213351413.0
Đặng Phú Quý,Đặng Phú Quý,Đặng Phú Quý,Phó Tổng Giám đốc,305.270.370,-,,305270370.0,
Nguyễn Thế Bình,Nguyễn Thế Bình,Nguyễn Thế Bình,Kế toán trường,809.800.000,844.715.077,,809800000.0,844715077.0
