row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,5.022.314.878.131,1.750.488.535.287,,,5022314878131.0,1750488535287.0
110,110,110,I. Tiền,4,2.090.337.215,4.476.161.365,,4.0,2090337215.0,4476161365.0
111,111,111,1. Tiền,,2.090.337.215,4.476.161.365,,,2090337215.0,4476161365.0
130,130,130,II. Các khoản phải thu ngắn hạn,,5.011.043.134.922,1.738.084.660.577,,,5011043134922.0,1738084660577.0
135,135,135,1. Phải thu về cho vay ngắn hạn,5,4.314.280.000.000,1.696.375.000.000,,5.0,4314280000000.0,1696375000000.0
136,136,136,2. Phải thu ngắn hạn khác,6,696.763.134.922,41.709.660.577,,6.0,696763134922.0,41709660577.0
150,150,150,III. Tài sản ngắn hạn khác,,9.181.405.994,7.927.713.345,,,9181405994.0,7927713345.0
151,151,151,1. Chi phí trả trước ngắn hạn,7,7.637.928.083,7.637.928.082,,7.0,7637928083.0,7637928082.0
152,152,152,2. Thuế GTGT được khấu trừ,,521.168.111,-,,,521168111.0,
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,1.022.309.800,289.785.263,,,1022309800.0,289785263.0
200,200,200,B. TÀI SẢN DÀI HẠN,,17.955.698.441.707,15.041.217.541.707,,,17955698441707.0,15041217541707.0
210,210,210,I. Khoản phải thu dài hạn,,-,1.126.500.000.000,,,,1126500000000.0
215,215,215,1. Phải thu về cho vay dài hạn,5,-,1.126.500.000.000,,5.0,,1126500000000.0
250,250,250,II. Đầu tư tài chính dài hạn,8,17.955.698.441.707,13.914.717.541.707,,8.0,17955698441707.0,13914717541707.0
251,251,251,1. Đầu tư vào các công ty con,8.1,17.955.698.441.707,13.852.678.791.707,,81.0,17955698441707.0,13852678791707.0
252,252,252,2. Đầu tư vào công ty liên kết,8.2,-,62.038.750.000,,82.0,,62038750000.0
270,270,270,TỔNG CỘNG TÀI SẢN,,22.978.013.319.838,16.791.706.076.994,,,22978013319838.0,16791706076994.0
