row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty Cổ phầnThế Giới Di Động,Công ty con,Cổ tứcCho vayGóp vốnLãi cho vayPhí thu xếp hạn mức,3.398.116.290.9412.752.800.000.000799.556.780.000296.598.573.05617.105.841.670,6.596.343.379.3492.210.800.000.000799.556.780.000152.266.174.52921.721.008.334,,,3.398116290941275e+60,6.596343379349221e+60
Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty Cổ phầnThương mạiBách Hóa Xanh,Công ty con,Góp vốnTạm ứng,3.198.463.970.000696.000.000.000,5.997.119.940.000-,,,3.198463970000696e+24,
Công ty Cổ phầnBán lẻ An Khang,Công ty Cổ phầnBán lẻ An Khang,Công ty Cổ phầnBán lẻ An Khang,Công ty trong cùng Tập đoàn (*),Cho vayLãi cho vay,133.400.000.0005.880.131.506,80.000.000.000968.589.041,,,1.3340000000058802e+21,8.000000000096859e+19
Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty TNHHMTV Công nghệThông tinThế Giới Di Động,Công ty con,Lãi cho vayCho vay,4.660.126.028-,4.913.743.56360.575.000.000,,,,4.91374356360575e+20
Ông Robert Willet,Ông Robert Willet,Ông Robert Willet,Thành viên Hội đồng Quản trị,Chi phí tư vấn,2.089.027.208,2.139.920.184,,,2089027208.0,2139920184.0
Công ty Cổ phần 4K Farm,Công ty Cổ phần 4K Farm,Công ty Cổ phần 4K Farm,Công ty con,Góp vốn,99.998.900.000,-,,,99998900000.0,
Công ty Cổ phần Logistics Toàn Tín,Công ty Cổ phần Logistics Toàn Tín,Công ty Cổ phần Logistics Toàn Tín,Công ty con,Góp vốn,5.000.000.000,-,,,5000000000.0,
