row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2016,Ngày 31 tháng 12 năm 2016_1,Ngày 1 tháng 9 năm 2016,Ngày 1 tháng 9 năm 2016_1,numeric__Ngày 31 tháng 12 năm 2016,numeric__Ngày 31 tháng 12 năm 2016_1,numeric__Ngày 1 tháng 9 năm 2016,numeric__Ngày 1 tháng 9 năm 2016_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,42.987.175.467,-,26.752.133.431,-,42987175467.0,,26752133431.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",56.873.872.485,(91.631.423),65.251.534.507,(566.886.535),56873872485.0,-91631423.0,65251534507.0,-566886535.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.312.197.813,-,5.490.025.035,-,2312197813.0,,5490025035.0,
Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,Chi phí sản xuất kinh doanh dở dang,382.043.576.445,(1.762.589.777),344.249.236.654,(1.890.300.829),382043576445.0,-1762589777.0,344249236654.0,-1890300829.0
Thành phẩm,Thành phẩm,Thành phẩm,52.930.026.623,(349.190.380),35.434.303.805,(173.381.816),52930026623.0,-349190380.0,35434303805.0,-173381816.0
Hàng hóa,Hàng hóa,Hàng hóa,27.546.588.812,(543.745.664),11.260.552.141,(123.896.276),27546588812.0,-543745664.0,11260552141.0,-123896276.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,23.278.633,-,-,-,23278633.0,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,564.716.716.278,(2.747.157.244),488.437.785.573,(2.754.465.456),564716716278.0,-2747157244.0,488437785573.0,-2754465456.0
