row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,428.428.161.900,428428161900.0
"Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi",2.523.040.606,2523040606.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm,425.905.121.294,425905121294.0
Bình quân gia quyền của số cổ phiếu phổ thông đề tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông đề tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổ thông đề tính lãi cơ bản trên cổ phiếu,350.000.000,350000000.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.217,1217.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,1.217,1217.0
