row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",37.700.041.339,60.382.395.616,37700041339.0,60382395616.0
Lãi chênh lệch tỷ glà,Lãi chênh lệch tỷ glà,Lãi chênh lệch tỷ glà,3.020.524.414,2.076.228.818,3020524414.0,2076228818.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.847.546.179,3.294.696.020,1847546179.0,3294696020.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,758.819.459,519.795.952,758819459.0,519795952.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,43.326.931.391,66.273.116.406,43326931391.0,66273116406.0
