row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Kỳ này,Kỳ trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Kỳ này,numeric__Kỳ trước
Công ty TNHH Việt Nhật Chế biến gỗ và Dâm gỗ Dung Quát,Công ty TNHH Việt Nhật Chế biến gỗ và Dâm gỗ Dung Quát,Công ty TNHH Việt Nhật Chế biến gỗ và Dâm gỗ Dung Quát,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụLãi cho vayThu nợ gốc và lãi vay,75.984.472.800249.036.5871.656.181.276,144.433.517.650515.699.4021.666.313.481,,,7.598447280024904e+29,1.444335176505157e+30
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụLãi cho vayThu tiền gốc và lãi vay,58.756.812.55786.523.113852.546.294,137.078.433.544187.848.285860.815.694,,,5.875681255786523e+27,1.3707843354418786e+29
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,52.482.870.353,126.648.212.943,,,52482870353.0,126648212943.0
Công ty TNHH Văn dán OJI – Vinafor Bắc Giang,Công ty TNHH Văn dán OJI – Vinafor Bắc Giang,Công ty TNHH Văn dán OJI – Vinafor Bắc Giang,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụLãi cho vayCho vayThu tiền lãi vay,19.224.859.163502.657.2583.568.000.000737.258.742,26.601.811.8201.302.282.691-1.068.960.000,,,1.9224859163502658e+38,
Công ty Cổ phần Sản xuất & Xuất nhập khẩu Lâm sản Naforimex Hà Nội,Công ty Cổ phần Sản xuất & Xuất nhập khẩu Lâm sản Naforimex Hà Nội,Công ty Cổ phần Sản xuất & Xuất nhập khẩu Lâm sản Naforimex Hà Nội,Công ty liên kết,"Thanh toán tiền mua hàng hóa, nguyên vật liệu và dịch vụ",2.352.309.727,3.723.615.624,,,2352309727.0,3723615624.0
Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty Cổ phần Gỗ lạng Buôn Ma Thuột,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,1.944.567.715,4.074.265.354,,,1944567715.0,4074265354.0
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Cái Lân,Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Cái Lân,Công ty liên kết,Bán hàng hóa và cung cấp dịch vụ,468.594.000,3.331.498.300,,,468594000.0,3331498300.0
Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty TNHH Yamaha Motor Việt Nam,Công ty liên kết,Doanh thu cho thuê văn phòng,2.501.061.388,4.979.841.501,,,2501061388.0,4979841501.0
