row_label_raw,row_label_full,Giá trị đầu tư:,Công ty Cổ phần Lâm sản Forprodex > Giá trị đầu tư:,Công ty Cổ phần Sản xuất & Xuất nhập khẩu Lâm sản Naforimex Hà Nội > Giá trị đầu tư:,Công ty Cổ phần Thương mại Lâm sản Hà Nội > Giá trị đầu tư:,Công ty Cổ phần Xuất nhập khẩu Lâm nông sản Sài Gòn > Giá trị đầu tư:,Công ty Cổ phần Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam > Giá trị đầu tư:,Công ty Cổ phần Giống Lâm nghiệp Trung ương > Giá trị đầu tư:,Công ty Cổ phần Thương mại Công nghiệp và Chế biển gỗ > Giá trị đầu tư:,Công ty TNHH Vinafor Tân An Hòa Bình > Giá trị đầu tư:,Công ty Liên doanh Nuôi và Phát triển Khĩ Việt Nam > Giá trị đầu tư:,Công ty Liên doanh Sản xuất Nguyễn liêu Giấy Việt Nhật Đà Nẵng > Giá trị đầu tư:,numeric__Công ty Cổ phần Lâm sản Forprodex > Giá trị đầu tư:,numeric__Công ty Cổ phần Sản xuất & Xuất nhập khẩu Lâm sản Naforimex Hà Nội > Giá trị đầu tư:,numeric__Công ty Cổ phần Thương mại Lâm sản Hà Nội > Giá trị đầu tư:,numeric__Công ty Cổ phần Xuất nhập khẩu Lâm nông sản Sài Gòn > Giá trị đầu tư:,numeric__Công ty Cổ phần Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam > Giá trị đầu tư:,numeric__Công ty Cổ phần Giống Lâm nghiệp Trung ương > Giá trị đầu tư:,numeric__Công ty Cổ phần Thương mại Công nghiệp và Chế biển gỗ > Giá trị đầu tư:,numeric__Công ty TNHH Vinafor Tân An Hòa Bình > Giá trị đầu tư:,numeric__Công ty Liên doanh Nuôi và Phát triển Khĩ Việt Nam > Giá trị đầu tư:,numeric__Công ty Liên doanh Sản xuất Nguyễn liêu Giấy Việt Nhật Đà Nẵng > Giá trị đầu tư:
Số đầu kỳ,Số đầu kỳ,Số đầu kỳ,229.876.220,1.643.080.698,6.000.000.000,3.063.845.562,442.110.305,125.915.764,-,2.550.902.312,19.258.002.922,22.525.816.641,229876220.0,1643080698.0,6000000000.0,3063845562.0,442110305.0,125915764.0,,2550902312.0,19258002922.0,22525816641.0
Số cuối kỳ,Số cuối kỳ,Số cuối kỳ,229.876.220,1.643.080.698,6.000.000.000,3.063.845.562,442.110.305,125.915.764,-,2.550.902.312,19.258.002.922,22.525.8~5.641,229876220.0,1643080698.0,6000000000.0,3063845562.0,442110305.0,125915764.0,,2550902312.0,19258002922.0,
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,,,,
Số đầu kỳ,Số đầu kỳ,Số đầu kỳ,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,
Biến động trong kỳ,Số đầu kỳ > Biến động trong kỳ,Biến động trong kỳ,(229.876.220),41.274.822,(6.000.000.000),(157.905.565),223.390.655,1.144.640,-,(2.550.902.312),1.256.395.747,1.500.714.071,-229876220.0,41274822.0,-6000000000.0,-157905565.0,223390655.0,1144640.0,,-2550902312.0,1256395747.0,1500714071.0
Số cuối kỳ,Số đầu kỳ > Số cuối kỳ,Số cuối kỳ,(229.876.220),41.274.822,(6.000.000.000),(157.905.565),223.390.665,1.144.640,-,(2.550.902.312),1.256.395.747,1.500.714.071,-229876220.0,41274822.0,-6000000000.0,-157905565.0,223390665.0,1144640.0,,-2550902312.0,1256395747.0,1500714071.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,,,,
Số cầu kỳ,Giá trị còn lại: > Số cầu kỳ,Số cầu kỳ,229.876.220,1.643.080.698,6.000.000.000,3.063.845.562,442.110.305,125.915.764,-,2.550.902.312,19.258.002.922,22.525.816.641,229876220.0,1643080698.0,6000000000.0,3063845562.0,442110305.0,125915764.0,,2550902312.0,19258002922.0,22525816641.0
Số cuối kỳ,Giá trị còn lại: > Số cuối kỳ,Số cuối kỳ,-,1.684.355.520,-,2.905.939.957,665.500.970,127.060.404,-,-,20.514.398.669,24.026.530.712,,1684355520.0,,2905939957.0,665500970.0,127060404.0,,,20514398669.0,24026530712.0
