row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,2.921.504.158,5.381.084.907,2921504158.0,5381084907.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,392.824.262,1.946.171.832,392824262.0,1946171832.0
Chỉ phí tài chính khác,Chỉ phí tài chính khác,Chỉ phí tài chính khác,613.897.724,135.777.735,613897724.0,135777735.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.928.226.144,7.463.034.474,3928226144.0,7463034474.0
