row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 9 năm 2016 đến ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Cho giai đoạn tài chính từ ngày 1 tháng 1 năm 2016 đến ngày 31 tháng 8 năm 2016
Số đầu kỳ,Số đầu kỳ,Số đầu kỳ,(2.754.465.456),(2.560.164.023),-2754465456.0,-2560164023.0
Cộng: Dự phòng trích lập trong kỳ,Cộng: Dự phòng trích lập trong kỳ,Cộng: Dự phòng trích lập trong kỳ,(1.211.112.916),(194.301.433),-1211112916.0,-194301433.0
Trừ: Hoàn nhập và sử dụng dự phòng trong kỳ,Trừ: Hoàn nhập và sử dụng dự phòng trong kỳ,Trừ: Hoàn nhập và sử dụng dự phòng trong kỳ,1.218.421.128,-,1218421128.0,
Số cuối kỳ,Số cuối kỳ,Số cuối kỳ,(2.747.157.244),(2.754.465.456),-2747157244.0,-2754465456.0
