row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Ngày 31 tháng 12 năm 2016,Đơn vị tính: VND > Ngày 1 tháng 9 năm 2016,numeric__Đơn vị tính: VND > Ngày 31 tháng 12 năm 2016,numeric__Đơn vị tính: VND > Ngày 1 tháng 9 năm 2016
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,8.976.131.502,9.950.885.681,8976131502.0,9950885681.0
"Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng","Chi phí trồng, chăm sóc và khai thác rừng",1.523.391.429,5.357.148.952,1523391429.0,5357148952.0
Chi phí tư vấn,Chi phí tư vấn,Chi phí tư vấn,1.105.000.000,1.110.000.000,1105000000.0,1110000000.0
Chi phí thuê đất,Chi phí thuê đất,Chi phí thuê đất,834.224.680,1.437.719.528,834224680.0,1437719528.0
"Chi phí tiền công thiết kế, khai thác rừng trồng","Chi phí tiền công thiết kế, khai thác rừng trồng","Chi phí tiền công thiết kế, khai thác rừng trồng",606.661.494,429.359.440,606661494.0,429359440.0
Các khoản khác,Các khoản khác,Các khoản khác,4.288.271.703,2.764.634.221,4288271703.0,2764634221.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.333.680.808,21.049.747.822,17333680808.0,21049747822.0
