row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2016,Đơn vị tính: VNDNgày 1 tháng 9năm 2016,numeric__Ngày 31 tháng 12năm 2016,numeric__Đơn vị tính: VNDNgày 1 tháng 9năm 2016
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),11.630.334.336,-,11630334336.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,11.630.334.336,-,11630334336.0,
Dự phòng phải thu về cho vay ngắn hạn,Ngắn hạn > Dự phòng phải thu về cho vay ngắn hạn,Dự phòng phải thu về cho vay ngắn hạn,(340.950.000),-,-340950000.0,
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Công ty Cổ phần Phước Hưng,Dài hạn > Công ty Cổ phần Phước Hưng,Công ty Cổ phần Phước Hưng,-,4.000.000.000,,4000000000.0
Phải thu cho vay các bên khác,Dài hạn > Phải thu cho vay các bên khác,Phải thu cho vay các bên khác,21.000.000,21.000.000,21000000.0,21000000.0
Phải thu về cho vay từ các bên liên quan (II),Dài hạn > Phải thu về cho vay từ các bên liên quan (II),Phải thu về cho vay từ các bên liên quan (II),66.253.782.464,74.730.548.200,66253782464.0,74730548200.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,66.274.782.464,78.751.548.200,66274782464.0,78751548200.0
