row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Mua hàng,Mua hàng,Mua hàng,53.077.872.859,80.478.049.113,53077872859.0,80478049113.0
Công ty TNHH Đào tạo và Tư vấn TASEDU,Công ty TNHH Đào tạo và Tư vấn TASEDU,Công ty TNHH Đào tạo và Tư vấn TASEDU,-,1.115.975.112,,1115975112.0
Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,Công ty TNHH MTV Tasco 6,512.101.585,-,512101585.0,
Công ty TNHH Dịch vụ Tasco,Công ty TNHH Dịch vụ Tasco,Công ty TNHH Dịch vụ Tasco,9.410.632.137,3.180.771.273,9410632137.0,3180771273.0
Công ty TNHH An Nhiên Foods,Công ty TNHH An Nhiên Foods,Công ty TNHH An Nhiên Foods,473.874.545,-,473874545.0,
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,42.653.991.864,76.181.302.728,42653991864.0,76181302728.0
Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,Công ty Cổ phần Bất động sản Thái An,27.272.728,-,27272728.0,
Vay,Vay,Vay,193.081.673.518,-,193081673518.0,
Công ty TNHH MTV Tasco Hải Phòng,Công ty TNHH MTV Tasco Hải Phòng,Công ty TNHH MTV Tasco Hải Phòng,40.000.000.000,-,40000000000.0,
Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,113.200.000.000,-,113200000000.0,
Phạm Quang Dũng,Phạm Quang Dũng,Phạm Quang Dũng,29.797.613.913,-,29797613913.0,
Trần Thanh Long,Trần Thanh Long,Trần Thanh Long,6.084.059.605,-,6084059605.0,
Trần Hải Yến,Trần Hải Yến,Trần Hải Yến,4.000.000.000,-,4000000000.0,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,2.650.975.066,-,2650975066.0,
Công ty TNHH MTV Tasco Hải Phòng,Công ty TNHH MTV Tasco Hải Phòng,Công ty TNHH MTV Tasco Hải Phòng,550.090.411,-,550090411.0,
Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,Công ty TNHH T'Hospital,1.809.936.986,-,1809936986.0,
Phạm Quang Dũng,Phạm Quang Dũng,Phạm Quang Dũng,206.888.064,-,206888064.0,
