row_label_raw,row_label_full,Ban Tổng Giám đốc,Ông Nguyễn Văn Dương,Tổng Giám đốc,numeric__Ông Nguyễn Văn Dương,numeric__Tổng Giám đốc
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Nguyễn Đình Siêu,Phó Tổng Giám đốc,,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Trương Văn Thinh,Phó Tổng Giám đốc (Miễn nhiệm ngày 02/05/2018),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Đỗ Mạnh Hà,Phó Tổng Giám đốc (Bổ nhiệm ngày 01/02/2018),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,(Miễn nhiệm ngày 06/08/2018),,
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ông Khuất Trung Thắng,Phó Tổng Giám đốc (Bổ nhiệm ngày 06/08/2018),,
