row_label_raw,row_label_full,31/12/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,1.002.524.471.548,906.126.385.537,1.908.650.857.085,1002524471548.0,906126385537.0,1908650857085.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,49.337.877.072,-,49.337.877.072,49337877072.0,,49337877072.0
Các khoản vay,Các khoản vay,Các khoản vay,146.118.598.271,343.991.515.341,490.110.113.612,146118598271.0,343991515341.0,490110113612.0
,,,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
01/01/2018,01/01/2018,01/01/2018,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2018 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,379.813.996.269,1.572.160.664.568,1.951.974.660.837,379813996269.0,1572160664568.0,1951974660837.0
Chi phí phải trả,01/01/2018 > Chi phí phải trả,Chi phí phải trả,110.231.413.214,-,110.231.413.214,110231413214.0,,110231413214.0
Các khoản vay,01/01/2018 > Các khoản vay,Các khoản vay,-,744.614.646.540,744.614.646.540,,744614646540.0,744614646540.0
