row_label_raw,row_label_full,col_0,31/12/2018VND,01/01/2018VND,numeric__31/12/2018VND,numeric__01/01/2018VND
Xây dựng cơ bản dở dangMua sắm tài sản cố định,Xây dựng cơ bản dở dangMua sắm tài sản cố định,Xây dựng cơ bản dở dangMua sắm tài sản cố định,-,5.728.755.909,,5728755909.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,1.094.891.017.854,2.017.570.309.334,1094891017854.0,2017570309334.0
Dự án KĐT Pháp Vân,Dự án KĐT Pháp Vân,Dự án KĐT Pháp Vân,-,11.625.912.786,,11625912786.0
Dự án đầu tư xây dựng tuyến đường từ đườngLê Đức Thọ đến đường 70,Dự án đầu tư xây dựng tuyến đường từ đườngLê Đức Thọ đến đường 70,Dự án đầu tư xây dựng tuyến đường từ đườngLê Đức Thọ đến đường 70,272.383.469.209,1.057.162.008.301,272383469209.0,1057162008301.0
Dự án xây dựng nhà ở cho CB Báo Nhân dânvà Văn phòng TW Đảng,Dự án xây dựng nhà ở cho CB Báo Nhân dânvà Văn phòng TW Đảng,Dự án xây dựng nhà ở cho CB Báo Nhân dânvà Văn phòng TW Đảng,75.998.120.219,265.646.937.117,75998120219.0,265646937117.0
Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,Dự án khu nhà ở sinh thái tại xã Xuân Phương -Foresa villa,350.642.579.640,389.207.967.585,350642579640.0,389207967585.0
Dự án Khu đô thị mới Văn Canh,Dự án Khu đô thị mới Văn Canh,Dự án Khu đô thị mới Văn Canh,314.645.842.109,267.085.363.422,314645842109.0,267085363422.0
Dự án 48 Trần Duy Hung,Dự án 48 Trần Duy Hung,Dự án 48 Trần Duy Hung,5.752.036.933,4.192.069.760,5752036933.0,4192069760.0
Dự án nhà ở cho CB CNV Bộ ngoại giao,Dự án nhà ở cho CB CNV Bộ ngoại giao,Dự án nhà ở cho CB CNV Bộ ngoại giao,671.703.686,671.703.686,671703686.0,671703686.0
Dự án Khu chức năng đô thị Xuân Phương,Dự án Khu chức năng đô thị Xuân Phương,Dự án Khu chức năng đô thị Xuân Phương,50.146.864.935,13.503.144.985,50146864935.0,13503144985.0
Dự án rác thải,Dự án rác thải,Dự án rác thải,-,6.304.831.968,,6304831968.0
Dự án tòa nhà văn phòng Tasco,Dự án tòa nhà văn phòng Tasco,Dự án tòa nhà văn phòng Tasco,24.454.558.171,575.825.983,24454558171.0,575825983.0
Các dự án khác,Các dự án khác,Các dự án khác,195.842.952,1.594.543.741,195842952.0,1594543741.0
Tổng,Tổng,Tổng,1.094.891.017.854,2.023.299.065.243,1094891017854.0,2023299065243.0
