row_label_raw,row_label_full,col_0,01/01/2018,Năm 2018 > Số phải nộp trong năm,Năm 2018 > Số thực nộp trong năm,31/12/2018,numeric__01/01/2018,numeric__Năm 2018 > Số phải nộp trong năm,numeric__Năm 2018 > Số thực nộp trong năm,numeric__31/12/2018
Phải nộp,Phải nộp,Phải nộp,29.009.091.819,128.390.602.083,144.898.827.701,12.500.866.201,29009091819.0,128390602083.0,144898827701.0,12500866201.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,1.300.750,90.288.669.540,83.622.220.415,6.667.749.875,1300750.0,90288669540.0,83622220415.0,6667749875.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,28.840.687.212,28.862.378.019,52.078.828.751,5.624.236.480,28840687212.0,28862378019.0,52078828751.0,5624236480.0
Thuế TNCN,Thuế TNCN,Thuế TNCN,159.051.224,9.116.283.309,9.066.454.687,208.879.846,159051224.0,9116283309.0,9066454687.0,208879846.0
Thuế sử dụng đất phi nông nghiệp,Thuế sử dụng đất phi nông nghiệp,Thuế sử dụng đất phi nông nghiệp,-,128.323.848,128.323.848,-,,128323848.0,128323848.0,
Thuế khác,Thuế khác,Thuế khác,8.052.633,(5.052.633),3.000.000,-,8052633.0,-5052633.0,3000000.0,
Phải thu,Phải thu,Phải thu,96.963.800,30.000,-,96.933.800,96963800.0,30000.0,,96933800.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,96.933.800,-,-,96.933.800,96933800.0,,,96933800.0
Thuế sử dụng đất phi nông nghiệp,Thuế sử dụng đất phi nông nghiệp,Thuế sử dụng đất phi nông nghiệp,30.000,30.000,-,-,30000.0,30000.0,,
