row_label_raw,row_label_full,col_0,31/12/2018 (VND) > Giá trị,31/12/2018 (VND) > Dự phòng,01/01/2018 (VND) > Giá trị,01/01/2018 (VND) > Dự phòng,numeric__31/12/2018 (VND) > Giá trị,numeric__31/12/2018 (VND) > Dự phòng,numeric__01/01/2018 (VND) > Giá trị,numeric__01/01/2018 (VND) > Dự phòng
Ngắn hạn,Ngắn hạn,Ngắn hạn,229.099.157.344,(17.710.000),267.230.166.719,(70.000.000),229099157344.0,-17710000.0,267230166719.0,-70000000.0
Phải thu về cổ tức và lợi nhuận được chia,Phải thu về cổ tức và lợi nhuận được chia,Phải thu về cổ tức và lợi nhuận được chia,98.182.319.519,-,73.817.129.473,-,98182319519.0,,73817129473.0,
Tạm ứng,Tạm ứng,Tạm ứng,28.895.520.995,-,102.575.691.930,-,28895520995.0,,102575691930.0,
UBND quận Nam Từ Liêm,UBND quận Nam Từ Liêm,UBND quận Nam Từ Liêm,48.324.177.720,-,48.324.177.720,-,48324177720.0,,48324177720.0,
Ban QLDA quận Nam Từ Liêm,Ban QLDA quận Nam Từ Liêm,Ban QLDA quận Nam Từ Liêm,9.411.831.881,-,9.411.831.881,-,9411831881.0,,9411831881.0,
Phải thu khác,Phải thu khác,Phải thu khác,44.285.307.229,(17.710.000),33.101.335.715,(70.000.000),44285307229.0,-17710000.0,33101335715.0,-70000000.0
Dài hạn,Dài hạn,Dài hạn,385.924.813.112,-,571.666.118.859,-,385924813112.0,,571666118859.0,
Phải thu dài hạn Chi phí đầu tư xây dựng tuyến tránh TP Nam Định đoạn từ QL10 đến TT Mỹ Lộc (BOT),Phải thu dài hạn Chi phí đầu tư xây dựng tuyến tránh TP Nam Định đoạn từ QL10 đến TT Mỹ Lộc (BOT),Phải thu dài hạn Chi phí đầu tư xây dựng tuyến tránh TP Nam Định đoạn từ QL10 đến TT Mỹ Lộc (BOT),326.496.967.144,-,479.684.993.394,-,326496967144.0,,479684993394.0,
Phải thu khác,Phải thu khác,Phải thu khác,59.427.845.968,-,91.981.125.465,-,59427845968.0,,91981125465.0,
