row_label_raw,row_label_full,col_0,Giá trị,Dự phòng,Giá trị_1,Dự phòng_1,numeric__Giá trị,numeric__Dự phòng,numeric__Giá trị_1,numeric__Dự phòng_1
Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,Phải thu khác từ bên thứ ba,355.822.859.724,(3.150.000.000),186.541.161.752,(3.150.000.000),355822859724.0,-3150000000.0,186541161752.0,-3150000000.0
"Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)","Ký cược, ký quỹ dài hạn (*)",179.471.555.278,(3.150.000.000),71.343.829.042,(3.150.000.000),179471555278.0,-3150000000.0,71343829042.0,-3150000000.0
Phải thu hợp đồng hợp tác kinh doanh,Phải thu hợp đồng hợp tác kinh doanh,Phải thu hợp đồng hợp tác kinh doanh,157.624.049.617,-,56.643.678.000,-,157624049617.0,,56643678000.0,
Phải thu khác,Phải thu khác,Phải thu khác,18.727.254.829,-,58.553.654.710,-,18727254829.0,,58553654710.0,
Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,Phải thu khác từ bên liên quan,2.914.421.352,(1.835.031.826),-,-,2914421352.0,-1835031826.0,,
(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2),,,,
Cộng,(Chi tiết phải thu khác từ bên liên quan được thuyết minh tại thuyết minh số VIII.2) > Cộng,Cộng,358.737.281.076,(4.985.031.826),186.541.161.752,(3.150.000.000),358737281076.0,-4985031826.0,186541161752.0,-3150000000.0
