row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,Cung cấp dịch vụ,,
Công ty TNHH BOT Hùng Thắng Phú Thọ,Cung cấp dịch vụ > Công ty TNHH BOT Hùng Thắng Phú Thọ,Công ty TNHH BOT Hùng Thắng Phú Thọ,739.005.640,813.536.870,739005640.0,813536870.0
Công ty cổ phần phát triển Du lịch Tân An,Cung cấp dịch vụ > Công ty cổ phần phát triển Du lịch Tân An,Công ty cổ phần phát triển Du lịch Tân An,5.299.397.209,4.871.708.933,5299397209.0,4871708933.0
Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định (**),Cung cấp dịch vụ > Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định (**),Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định (**),13.955.129.665,-,13955129665.0,
Công ty cổ phần Ô tô Bến Thành Tây Ninh (**),Cung cấp dịch vụ > Công ty cổ phần Ô tô Bến Thành Tây Ninh (**),Công ty cổ phần Ô tô Bến Thành Tây Ninh (**),37.586.162.872,-,37586162872.0,
Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm (**),Cung cấp dịch vụ > Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm (**),Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Sài Gòn Phú Lâm (**),206.448.808,-,206448808.0,
Công ty cổ phần Dịch vụ Ô tô Bình Thuận (**),Cung cấp dịch vụ > Công ty cổ phần Dịch vụ Ô tô Bình Thuận (**),Công ty cổ phần Dịch vụ Ô tô Bình Thuận (**),11.462.930.091,-,11462930091.0,
Công ty cổ phần Toyota Đông Sài Gòn (**),Cung cấp dịch vụ > Công ty cổ phần Toyota Đông Sài Gòn (**),Công ty cổ phần Toyota Đông Sài Gòn (**),2.886.470.681,-,2886470681.0,
Công ty TNHH Toyota Lý Thường Kiệt (**),Cung cấp dịch vụ > Công ty TNHH Toyota Lý Thường Kiệt (**),Công ty TNHH Toyota Lý Thường Kiệt (**),1.953.768.000,-,1953768000.0,
Công ty TNHH Savico Quảng Nam (**),Cung cấp dịch vụ > Công ty TNHH Savico Quảng Nam (**),Công ty TNHH Savico Quảng Nam (**),2.531.481,-,2531481.0,
Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn (**),Cung cấp dịch vụ > Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn (**),Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn (**),2.100.000,-,2100000.0,
Cộng,Cung cấp dịch vụ > Cộng,Cộng,74.093.944.447,5.685.245.803,74093944447.0,5685245803.0
