row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Dự phòng,Số đầu năm > Giá trị,Số đầu năm > Dự phòng,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Dự phòng,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Dự phòng
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,50.611.295.909,-,-,,50611295909.0,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",27.672.392.983,(699.676.356),3.508.745.711,-,27672392983.0,-699676356.0,3508745711.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",39.853.773.107,-,38.710.941.935,-,39853773107.0,,38710941935.0,
"Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)","Chi phí sản xuất, kinh doanh dở dang (*)",654.116.040.943,-,17.046.660.131,-,654116040943.0,,17046660131.0,
Hàng hóa Bất động sản,Hàng hóa Bất động sản,Hàng hóa Bất động sản,-,-,20.738.151.369,-,,,20738151369.0,
Hàng hóa,Hàng hóa,Hàng hóa,1.699.780.890.829,(1.757.754.269),79.547.333,-,1699780890829.0,-1757754269.0,79547333.0,
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,15.263.825.805,-,18.195.279.649,-,15263825805.0,,18195279649.0,
Thành phẩm,Thành phẩm,Thành phẩm,2.323.990.876,-,-,-,2323990876.0,,,
Cộng,Cộng,Cộng,2.489.622.210.452,(2.457.430.625),98.279.326.128,-,2489622210452.0,-2457430625.0,98279326128.0,
