row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),Dự án khu đô thị mới (*),230.387.966.850,230.387.966.850,240.078.514.799,240.078.514.799,230387966850.0,230387966850.0,240078514799.0,240078514799.0
Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,Dự án khu nhà ở sinh thái,309.555.788.758,309.555.788.758,370.703.703.360,370.703.703.360,309555788758.0,309555788758.0,370703703360.0,370703703360.0
Cộng,Cộng,Cộng,539.943.755.608,539.943.755.608,610.782.218.159,610.782.218.159,539943755608.0,539943755608.0,610782218159.0,610782218159.0
