row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 491.301.100,Số phải thu/tăng do hợp nhất trong năm > 301.718,Số đã thu/cấn trừ trong năm > -,Số cuối năm > 491.602.818,numeric__Số đầu năm > 491.301.100,numeric__Số phải thu/tăng do hợp nhất trong năm > 301.718,numeric__Số đã thu/cấn trừ trong năm > -,numeric__Số cuối năm > 491.602.818
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,417.991.766,5.329.623.171,417.991.766,5.329.623.171,417991766.0,5329623171.0,417991766.0,5329623171.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.312.269,256.627.327,-,261.939.596,5312269.0,256627327.0,,261939596.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.237.304,5.470.760.968,-,5.471.998.272,1237304.0,5470760968.0,,5471998272.0
Cộng,Cộng,Cộng,915.842.439,11.057.313.184,417.991.766,11.555.163.857,915842439.0,11057313184.0,417991766.0,11555163857.0
