row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH BOT Hùng Thắng Phú Thọ,Công ty TNHH BOT Hùng Thắng Phú Thọ,Công ty TNHH BOT Hùng Thắng Phú Thọ,Công ty liên kết,
Công ty TNHH NVT Holdings,Công ty TNHH NVT Holdings,Công ty TNHH NVT Holdings,Công ty liên kết,
Công ty cổ phần Toyota Đông Sài Gòn,Công ty cổ phần Toyota Đông Sài Gòn,Công ty cổ phần Toyota Đông Sài Gòn,Công ty liên kết từ ngày 08/09/2023,
Công ty TNHH Toyota Lý Thường Kiệt,Công ty TNHH Toyota Lý Thường Kiệt,Công ty TNHH Toyota Lý Thường Kiệt,Công ty liên kết từ ngày 08/09/2023,
Công ty cổ phần Đầu tư Savico,Công ty cổ phần Đầu tư Savico,Công ty cổ phần Đầu tư Savico,Công ty liên kết từ ngày 08/09/2023,
Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn,Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn,Công ty cổ phần Đầu tư Thương mại Dịch vụ Ô tô Nam Sài Gòn,Công ty liên kết từ ngày 08/09/2023,
Công ty cổ phần Dịch vụ Ô tô Bình Thuận,Công ty cổ phần Dịch vụ Ô tô Bình Thuận,Công ty cổ phần Dịch vụ Ô tô Bình Thuận,Công ty liên kết từ ngày 08/09/2023,
Công ty cổ phần Ô tô Bến Thành Tây Ninh,Công ty cổ phần Ô tô Bến Thành Tây Ninh,Công ty cổ phần Ô tô Bến Thành Tây Ninh,Công ty liên kết từ ngày 08/09/2023,
Công ty TNHH Savico Quảng Nam,Công ty TNHH Savico Quảng Nam,Công ty TNHH Savico Quảng Nam,Công ty liên kết từ ngày 08/09/2023,
Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định,Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định,Công ty cổ phần Dịch vụ Sài Gòn Ô tô Gia Định,Công ty liên kết từ ngày 08/09/2023,
