row_label_raw,row_label_full,Dự phòng giảm giá hàng tồn kho đầu năm > Cộng: Dự phòng trích lập trong năm,Năm nay > - > 59.076.209,Năm trước > -,numeric__Năm nay > - > 59.076.209,numeric__Năm trước > -
Cộng: Dự phòng tăng do hợp nhất,Cộng: Dự phòng tăng do hợp nhất,Cộng: Dự phòng tăng do hợp nhất,2.398.354.416,-,2398354416.0,
Trừ: Sử dụng và hoàn nhập dự phòng trong năm,Trừ: Sử dụng và hoàn nhập dự phòng trong năm,Trừ: Sử dụng và hoàn nhập dự phòng trong năm,-,-,,
Dự phòng giảm giá hàng tồn kho cuối năm,Trừ: Sử dụng và hoàn nhập dự phòng trong năm > Dự phòng giảm giá hàng tồn kho cuối năm,Dự phòng giảm giá hàng tồn kho cuối năm,2.457.430.625,-,2457430625.0,
