row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
Thu nhập của Hội đồng Quản trị,Thu nhập của Hội đồng Quản trị,Thu nhập của Hội đồng Quản trị,765.666.667,774.940.000,765666667.0,774940000.0
Ông Nguyễn Trung Vũ,Ông Nguyễn Trung Vũ,Ông Nguyễn Trung Vũ,340.900.000,419.940.000,340900000.0,419940000.0
Ông Phạm Thanh Hưng,Ông Phạm Thanh Hưng,Ông Phạm Thanh Hưng,296.166.667,355.000.000,296166667.0,355000000.0
Ông Nguyễn Đức Vui,Ông Nguyễn Đức Vui,Ông Nguyễn Đức Vui,-,-,,
Bà Nguyễn Thị Hoàng Oanh,Bà Nguyễn Thị Hoàng Oanh,Bà Nguyễn Thị Hoàng Oanh,-,-,,
Ông Vương Văn Tường (Bổ nhiệm ngày 09/04/2021),Bà Nguyễn Thị Hoàng Oanh > Ông Vương Văn Tường (Bổ nhiệm ngày 09/04/2021),Ông Vương Văn Tường (Bổ nhiệm ngày 09/04/2021),128.600.000,,128600000.0,
Thu nhập của Ban Tổng Giám đốc,Bà Nguyễn Thị Hoàng Oanh > Thu nhập của Ban Tổng Giám đốc,Thu nhập của Ban Tổng Giám đốc,1.928.768.625,2.816.459.393,1928768625.0,2816459393.0
Ông Chu Hữu Chiến (Bổ nhiệm ngày 02/03/2020) (*),Bà Nguyễn Thị Hoàng Oanh > Ông Chu Hữu Chiến (Bổ nhiệm ngày 02/03/2020) (*),Ông Chu Hữu Chiến (Bổ nhiệm ngày 02/03/2020) (*),533.100.000,552.940.000,533100000.0,552940000.0
Bà Nguyễn Thị Thanh,Bà Nguyễn Thị Hoàng Oanh > Bà Nguyễn Thị Thanh,Bà Nguyễn Thị Thanh,238.579.167,290.000.000,238579167.0,290000000.0
Ông Nguyễn Anh Hương,Bà Nguyễn Thị Hoàng Oanh > Ông Nguyễn Anh Hương,Ông Nguyễn Anh Hương,441.320.000,445.259.149,441320000.0,445259149.0
Bà Nguyễn Minh Hồi,Bà Nguyễn Thị Hoàng Oanh > Bà Nguyễn Minh Hồi,Bà Nguyễn Minh Hồi,390.860.010,729.588.582,390860010.0,729588582.0
Bà Nguyễn Quỳnh Mai (Bổ nhiệm ngày 02/03/2020),Bà Nguyễn Thị Hoàng Oanh > Bà Nguyễn Quỳnh Mai (Bổ nhiệm ngày 02/03/2020),Bà Nguyễn Quỳnh Mai (Bổ nhiệm ngày 02/03/2020),324.909.448,798.671.662,324909448.0,798671662.0
(*) Đây là toàn bộ thu nhập phát sinh trong năm 2021,(*) Đây là toàn bộ thu nhập phát sinh trong năm 2021,(*) Đây là toàn bộ thu nhập phát sinh trong năm 2021,(*) Đây là toàn bộ thu nhập phát sinh trong năm 2021,(*) Đây là toàn bộ thu nhập phát sinh trong năm 2021,,
