row_label_raw,row_label_full,col_0,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
,,,VND,VND,,
"Chi phí đồ dùng văn phòng, nguyên vật liệu","Chi phí đồ dùng văn phòng, nguyên vật liệu","Chi phí đồ dùng văn phòng, nguyên vật liệu",9.939.497.706,6.094.488.203,9939497706.0,6094488203.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,110.946.248.932,94.992.356.482,110946248932.0,94992356482.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,30.155.472.177,22.928.527.406,30155472177.0,22928527406.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,47.208.220.640,(1),47208220640.0,-1.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",480.414.518,456.909.874,480414518.0,456909874.0
Phí thương hiệu phải trả Công ty mẹ - Công ty Cổ phần Tập đoàn Thế Kỳ,Phí thương hiệu phải trả Công ty mẹ - Công ty Cổ phần Tập đoàn Thế Kỳ,Phí thương hiệu phải trả Công ty mẹ - Công ty Cổ phần Tập đoàn Thế Kỳ,24.993.492.244,9.433.016.910,24993492244.0,9433016910.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,56.821.778.280,49.903.252.718,56821778280.0,49903252718.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,14.974.715.141,7.548.486.308,14974715141.0,7548486308.0
,,,295.519.839.638,191.357.037.900,295519839638.0,191357037900.0
