row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,4.083.706.309.433,2.076.884.631.261,,,4083706309433.0,2076884631261.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,122.548.870.942,191.286.523.740,,3.0,122548870942.0,191286523740.0
111,111,111,1. Tiền,,121.476.852.554,45.286.523.740,,,121476852554.0,45286523740.0
112,112,112,2. Các khoản tương đương tiền,,1.072.018.388,146.000.000.000,,,1072018388.0,146000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,1.462.567.883.188,219.999.989.852,,4.0,1462567883188.0,219999989852.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,1.462.567.883.188,219.999.989.852,,,1462567883188.0,219999989852.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.977.094.074.896,1.614.999.498.995,,,1977094074896.0,1614999498995.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,583.736.128.112,776.787.053.350,,5.0,583736128112.0,776787053350.0
132,132,132,2. Trà trước cho người bán ngắn hạn,6,266.047.480.201,148.479.254.550,,6.0,266047480201.0,148479254550.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,103.760.700.000,67.956.985.782,,7.0,103760700000.0,67956985782.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.078.654.978.883,629.673.196.973,,8.0,1078654978883.0,629673196973.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(55.105.212.300),(7.896.991.660),,,-55105212300.0,-7896991660.0
140,140,140,IV. Hàng tồn kho,10,501.891.740.357,31.839.994.113,,10.0,501891740357.0,31839994113.0
141,141,141,1. Hàng tồn kho,,501.891.740.357,31.839.994.113,,,501891740357.0,31839994113.0
150,150,150,V. Tài sản ngắn hạn khác,,19.603.740.050,18.758.624.561,,,19603740050.0,18758624561.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,15,17.511.528.426,9.767.827.023,,15.0,17511528426.0,9767827023.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.723.656.915,4.518.297.156,,,1723656915.0,4518297156.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,368.554.709,4.472.500.382,,19.0,368554709.0,4472500382.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.187.167.948.518,1.734.179.899.921,,,2187167948518.0,1734179899921.0
210,210,210,I. Các khoản phải thu dài hạn,,1.765.115.858.333,1.477.129.372.477,,,1765115858333.0,1477129372477.0
215,215,215,1. Phải thu về cho vay dài hạn,7,281.200.000.000,-,,7.0,281200000000.0,
216,216,216,2. Phải thu dài hạn khác,8,1.483.915.858.333,1.477.129.372.477,,8.0,1483915858333.0,1477129372477.0
220,220,220,II. Tài sản cố định,,234.841.299.318,225.682.429.286,,,234841299318.0,225682429286.0
221,221,221,1. Tài sản cố định hữu hình,12,140.475.482.080,143.390.256.980,,12.0,140475482080.0,143390256980.0
222,222,222,- Nguyên giá,,184.275.959.842,173.760.240.038,,,184275959842.0,173760240038.0
223,223,223,- Giá trị hao mòn lũy kế,,(43.800.477.762),(30.369.983.058),,,-43800477762.0,-30369983058.0
224,224,224,2. Tài sản cố định thuê tài chính,,-,-,,,,
225,224 > 225,225,- Nguyên giá,,-,460.800.000,,,,460800000.0
226,224 > 226,226,- Giá trị hao mòn lũy kế,,-,(460.800.000),,,,-460800000.0
227,224 > 227,227,3. Tài sản cố định vô hình,13,94.365.817.238,82.292.172.306,,13.0,94365817238.0,82292172306.0
228,224 > 228,228,- Nguyên giá,,159.473.104.213,117.457.634.810,,,159473104213.0,117457634810.0
229,224 > 229,229,- Giá trị hao mòn lũy kế,,(65.107.286.975),(35.165.462.504),,,-65107286975.0,-35165462504.0
230,224 > 230,230,III. Bất động sản đầu tư,14,134.376.773.597,-,,14.0,134376773597.0,
231,224 > 231,231,- Nguyên giá,,135.127.481.829,-,,,135127481829.0,
232,224 > 232,232,- Giá trị hao mòn lũy kế,,(750.708.232),-,,,-750708232.0,
240,224 > 240,240,IV. Tài sản dở dang dài hạn,,6.724.529.594,6.912.603.951,,,6724529594.0,6912603951.0
242,224 > 242,242,1. Chi phí xây dựng cơ bản dở dang,11,6.724.529.594,6.912.603.951,,11.0,6724529594.0,6912603951.0
260,224 > 260,260,VI. Tài sản dài hạn khác,,46.109.487.676,24.455.494.207,,,46109487676.0,24455494207.0
261,224 > 261,261,1. Chi phí trả trước dài hạn,15,46.109.487.676,24.455.494.207,,15.0,46109487676.0,24455494207.0
270,224 > 270,270,TỔNG CỘNG TÀI SẢN,,6.270.874.257.951,3.811.064.531.182,,,6270874257951.0,3811064531182.0
