row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,01/01/2021,01/01/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__01/01/2021,numeric__01/01/2021_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
- Chi phí sản xuất kinh doanh dở dang,- Chi phí sản xuất kinh doanh dở dang,- Chi phí sản xuất kinh doanh dở dang,4.250.704.726,-,4.902.365.445,-,4250704726.0,,4902365445.0,
- Hàng hoá,- Hàng hoá,- Hàng hoá,50.887.090,-,50.887.090,-,50887090.0,,50887090.0,
- Hàng hóa bất động sản(*),- Hàng hóa bất động sản(*),- Hàng hóa bất động sản(*),497.590.148.541,-,26.886.741.578,-,497590148541.0,,26886741578.0,
,,,501.891.740.357,-,31.839.994.113,-,501891740357.0,,31839994113.0,
,,,,,31/12/2021,01/01/2020,,,,
,,,,,VND,VND,,,,
(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,(*) Hàng hóa bất động sản bao gồm:,497.590.148.541,26.886.741.578,,,497590148541.0,26886741578.0
(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,(1) Hàng hóa bất động sản:,5.777.460.926,26.886.741.578,,,5777460926.0,26886741578.0
+ Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,+ Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,+ Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,+ Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,+ Sàn thương mại văn phòng làm việc tầng 2+3 Dự án Dolphin Plaza,-,6.935.954.546,,,,6935954546.0
+ Dự án Đồng ky Lovera Park,+ Dự án Đồng ky Lovera Park,+ Dự án Đồng ky Lovera Park,+ Dự án Đồng ky Lovera Park,+ Dự án Đồng ky Lovera Park,-,16.350.787.032,,,,16350787032.0
+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,+ Căn A1508 - dự án Sky City Towers 88 Láng Hạ,3.600.000.000,3.600.000.000,,,3600000000.0,3600000000.0
+ Dự án khác,+ Dự án khác,+ Dự án khác,+ Dự án khác,+ Dự án khác,2.177.460.926,-,,,2177460926.0,
(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,(2) Quyền định doạt tài sản hình thành trong tương lai:,491.812.687.615,-,,,491812687615.0,
+ Dự án Trinity Tower,+ Dự án Trinity Tower,+ Dự án Trinity Tower,+ Dự án Trinity Tower,+ Dự án Trinity Tower,29.040.704.669,-,,,29040704669.0,
+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,+ Dự án Kim Chung Di Trạch,155.644.729.905,-,,,155644729905.0,
+ Dự án C-Sky View,+ Dự án C-Sky View,+ Dự án C-Sky View,+ Dự án C-Sky View,+ Dự án C-Sky View,293.446.675.012,-,,,293446675012.0,
+ Dự án Nhà ở cao tầng kết hợp dịch vụ thương mại tại ô đất I.A.23 thuộc Khu đô thị Nam Thăng Long,+ Dự án Nhà ở cao tầng kết hợp dịch vụ thương mại tại ô đất I.A.23 thuộc Khu đô thị Nam Thăng Long,+ Dự án Nhà ở cao tầng kết hợp dịch vụ thương mại tại ô đất I.A.23 thuộc Khu đô thị Nam Thăng Long,+ Dự án Nhà ở cao tầng kết hợp dịch vụ thương mại tại ô đất I.A.23 thuộc Khu đô thị Nam Thăng Long,+ Dự án Nhà ở cao tầng kết hợp dịch vụ thương mại tại ô đất I.A.23 thuộc Khu đô thị Nam Thăng Long,5.694.337.211,-,,,5694337211.0,
+ Dự án Khu đô thị dịch vụ Đồng Nà (Casamia Calm Hoi An),+ Dự án Khu đô thị dịch vụ Đồng Nà (Casamia Calm Hoi An),+ Dự án Khu đô thị dịch vụ Đồng Nà (Casamia Calm Hoi An),+ Dự án Khu đô thị dịch vụ Đồng Nà (Casamia Calm Hoi An),+ Dự án Khu đô thị dịch vụ Đồng Nà (Casamia Calm Hoi An),7.986.240.818,-,,,7986240818.0,
