row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phầnCen Quảng Ninh,Công ty Cổ phầnCen Quảng Ninh,Công ty Cổ phầnCen Quảng Ninh,"Tỉnh Quảng Ninh, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phầnCen Bình Thuận,Công ty Cổ phầnCen Bình Thuận,Công ty Cổ phầnCen Bình Thuận,"Thành phố Phan Thiết, tỉnh Bình Thuận",51%,51%,"Dịch vụ tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất.",,0.51,0.51,
Công ty Cổ phầnCen Bình Định,Công ty Cổ phầnCen Bình Định,Công ty Cổ phầnCen Bình Định,"Thành phố Quy Nhơn, tỉnh Bình Định",51%,51%,"Dịch vụ tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất.",,0.51,0.51,
Công ty Cổ phầnCen Zone,Công ty Cổ phầnCen Zone,Công ty Cổ phầnCen Zone,"TP Hà Nội, Việt Nam",75%,75%,"Hoạt động tư vấn đầu tư, tư vấn quản lý; Tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất.",,0.75,0.75,
Công ty Cổ phầnCen Stay,Công ty Cổ phầnCen Stay,Công ty Cổ phầnCen Stay,"TP Hà Nội, Việt Nam",100%,51%,"Thương mại điện tử; Dịch vụ du lịch, lưu trú; Môi giới, tư vấn bất động sản; Các nhóm ngành liên quan khác.",,1.0,0.51,
Công ty Cổ phầnCen Đông Bắc,Công ty Cổ phầnCen Đông Bắc,Công ty Cổ phầnCen Đông Bắc,"Thành phố Hạ Long, tỉnh Quảng Ninh","9,8%",51%,"Dịch vụ tư vấn, môi giới, đấu giá bất động sản, đấu giá quyền sử dụng đất.",,0.098,0.51,
