row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Cen Housing,Công ty Cổ phần Cen Housing,Công ty Cổ phần Cen Housing,"TP Hà Nội, Việt Nam","49,28%",51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.4928,0.51,
Công ty Cổ phần Cen Vĩnh Phúc,Công ty Cổ phần Cen Vĩnh Phúc,Công ty Cổ phần Cen Vĩnh Phúc,"Tỉnh Vĩnh Phúc, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phần Cen Miền Trung,Công ty Cổ phần Cen Miền Trung,Công ty Cổ phần Cen Miền Trung,"TP Đà Nẵng, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phần Cen Bắc Ninh,Công ty Cổ phần Cen Bắc Ninh,Công ty Cổ phần Cen Bắc Ninh,"Tỉnh Bắc Ninh, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phần Cen Hưng Yên,Công ty Cổ phần Cen Hưng Yên,Công ty Cổ phần Cen Hưng Yên,"Tỉnh Hưng Yên, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phần Cen Thanh Hóa,Công ty Cổ phần Cen Thanh Hóa,Công ty Cổ phần Cen Thanh Hóa,"Tỉnh Thanh Hóa, Việt Nam",51%,51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.51,0.51,
Công ty Cổ phần Cen Hải Phòng,Công ty Cổ phần Cen Hải Phòng,Công ty Cổ phần Cen Hải Phòng,"TP Hải Phòng, Việt Nam","56,67%",51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.5667,0.51,
Công ty Cổ phần Cen Nghệ An,Công ty Cổ phần Cen Nghệ An,Công ty Cổ phần Cen Nghệ An,"Tỉnh Nghệ An, Việt Nam",80%,80%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.8,0.8,
Công ty Cổ phần Cen Khánh Hòa,Công ty Cổ phần Cen Khánh Hòa,Công ty Cổ phần Cen Khánh Hòa,"Tỉnh Khánh Hòa, Việt Nam","60,43%",51%,"Môi giới, tư vấn, quản lý bất động sản và các ngành nghề hỗ trợ, liên quan khác",,0.6043,0.51,
